# index, is_user, name, tags, _pos
4828,1,2513,[],"array([ 72.79876003, -26.484708  ])"
4829,1,26666,[],"array([24.97143899, 16.22276665])"
4830,0,41065,"['24-hour', 'restaurant']","array([24.61165576, 16.77948207])"
4831,0,41096,"['coffee', 'douchbags', 'melky', 'starbucks']","array([ 19.73204058, -21.39220221])"
4832,1,134644,[],"array([ 25.9236083 , -33.95993353])"
4833,0,41122,[],"array([ 22.44792672, -32.83990308])"
4834,0,41127,['pizza'],"array([ 14.05743262, -21.74027989])"
4835,0,41141,"['barista', 'chain', 'chelsea', 'coffee', 'espresso', 'frappuccino', 'latte', 'manhattan', 'seating', 'starbucks', 'starbucks']","array([ 15.19428455, -33.1136129 ])"
4836,0,41272,[],"array([  7.64128103, -29.46409639])"
4837,0,41375,[],"array([ 15.50015658, -28.99714365])"
4838,0,41475,['pizza'],"array([ 14.0819647 , -24.28044254])"
4839,0,41522,"['brunch', 'fondue', 'french']","array([ 19.32498502, -25.87058343])"
4840,0,41537,['coffee'],"array([ 27.27104874, -16.07038659])"
4841,0,41560,"['pasta', 'pizza', 'socialite']","array([ 28.01611204, -23.86204587])"
4842,0,41591,"['momos', 'nepalese']","array([ 18.42633459, -32.94910009])"
4843,0,41639,[],"array([ 25.80447106, -35.05137693])"
4844,0,41704,['michelin'],"array([ 21.68659281, -28.7480328 ])"
4845,0,41839,"['baklava', 'falafel', 'hummus', 'israeli']","array([ 10.74011397, -76.04106849])"
4846,0,41930,[],"array([ 16.6838828 , -35.12599261])"
4847,0,41961,"['bravo', 'gossip']","array([ 21.45333163, -30.45866823])"
4848,1,73127,[],"array([ 23.83186219, -31.9586236 ])"
4849,0,42059,['acai'],"array([ 23.8596668 , -25.82632726])"
4850,1,148828,[],"array([ 17.17645848, -19.87680122])"
4851,0,42088,"['cafe', 'cute']","array([ 17.98075765, -21.7516349 ])"
4852,0,42095,[],"array([ 20.67762432, -23.72819895])"
4853,1,44060,[],"array([11.25190708, 27.27348075])"
4854,0,42300,[],"array([11.54136335, 26.66160939])"
4855,0,42406,"['sandwich', 'soup']","array([  9.55529393, -29.66181984])"
4856,0,42535,['free'],"array([ 27.13621391, -24.6956129 ])"
4857,0,42655,['24'],"array([ 18.59623129, -20.26151917])"
4858,0,42701,['coffee'],"array([ 19.01006678, -31.6795751 ])"
4859,1,31156,[],"array([-26.21233021, -49.52069121])"
4860,0,42705,['coffee'],"array([-25.98801415, -50.12799832])"
4861,0,42706,"['coffee', 'photobooth', 'starbucks']","array([ 18.30400492, -19.42025466])"
4862,1,236265,[],"array([ 18.32441432, -16.55873315])"
4863,0,42719,['belgian'],"array([ 25.58578598, -25.45055334])"
4864,0,42725,['beef'],"array([ 23.99277023, -32.41350201])"
4865,0,42728,"['carbonara', 'cheese', 'cheeseburger']","array([ 17.92439011, -26.85109269])"
4866,1,249461,[],"array([ 16.81714709, -23.97565085])"
4867,0,42775,"['burgers', 'happy']","array([ 25.71965038, -29.82735066])"
4868,1,148837,[],"array([ 28.68321575, -30.98419848])"
4869,1,66089,[],"array([ 28.84582759, -30.33714208])"
4870,0,42945,"['bakery', 'coffee', 'cupcakes', 'hot']","array([ 20.09225528, -18.54220667])"
4871,1,139190,[],"array([  4.86047737, -27.11768758])"
4872,0,43005,[],"array([  7.46687082, -27.46825082])"
4873,0,43052,"['burrito', 'lunch']","array([ 18.60751797, -28.48710281])"
4874,0,43164,"['bagels', 'bakery', 'coffee', 'dessert', 'salad']","array([ 14.84384829, -37.79666486])"
4875,0,43192,['asian'],"array([ 12.50742367, -28.0604354 ])"
4876,0,43225,['sushi'],"array([ 22.36339247, -26.30204908])"
4877,1,200408,[],"array([ 23.97703289, -43.69590909])"
4878,0,43226,"['brunch', 'healthy', 'organic', 'prix']","array([ 23.02905503, -41.50650997])"
4879,1,263465,[],"array([ 23.5484772 , -43.95400675])"
4880,1,70881,[],"array([32.41954687, 16.0949609 ])"
4881,0,43333,[],"array([32.62526604, 15.45258204])"
4882,1,72723,[],"array([10.26807189, -7.13238712])"
4883,0,43357,['zagat-rated'],"array([10.4141607 , -8.66178399])"
4884,1,174167,[],"array([ 11.20001566, -11.22550491])"
4885,1,223740,[],"array([ 9.65863697, -7.30746182])"
4886,1,36787,[],"array([  4.36626459, -29.77291393])"
4887,0,43372,[],"array([  6.83718364, -29.62646091])"
4888,0,43432,[],"array([ 13.77040322, -24.28996413])"
4889,0,43453,[],"array([ 27.50321262, -20.08894675])"
4890,0,43469,[],"array([ 25.4160286 , -23.02992997])"
4891,1,69036,[],"array([ 28.45350271, -20.78049838])"
4892,0,43480,"['bathroom', 'fast']","array([ 23.90031787, -21.84031897])"
4893,0,43579,['baked'],"array([ 16.565928  , -35.40150357])"
4894,1,44483,[],"array([ 15.38618319, -38.38421368])"
4895,0,43617,"['dumplings', 'tea', 'tibet']","array([ 11.49491142, -34.19363235])"
4896,0,43795,['buy'],"array([ 12.0409073 , -24.03035306])"
4897,1,9171,[],"array([  9.93814215, -21.80004599])"
4898,0,43817,"['healthy', 'smoothies']","array([ 21.1794087 , -17.83982955])"
4899,0,43824,['burger'],"array([ 29.08946828, -19.86354548])"
4900,1,9707,[],"array([ 30.81594038, -18.26357761])"
4901,0,43865,[],"array([ 24.2269623 , -21.90197141])"
4902,0,43879,[],"array([ 19.35427701, -27.58752637])"
4903,0,44065,['starbucks'],"array([ 24.88586386, -43.88635565])"
4904,0,44078,['bone'],"array([ 18.01260387, -31.2154285 ])"
4905,1,10448,[],"array([ 16.93235668, -34.05910724])"
4906,0,44116,[],"array([  9.5571206 , -28.41995507])"
4907,1,248030,[],"array([ 14.93789617, -86.43269464])"
4908,0,44146,"['steak', 'zagat-rated']","array([ 14.26957252, -86.46447213])"
4909,0,44155,"['coffee', 'starbucks']","array([ 30.34855384, -27.50659976])"
4910,1,695,[],"array([ 34.61487949, -26.7440944 ])"
4911,1,146713,[],"array([ 20.80804518, -13.94971956])"
4912,0,44169,"['burgers', 'gossipgirl']","array([ 20.58248091, -16.29581838])"
4913,1,217167,[],"array([ 20.75358905, -13.20357613])"
4914,0,44192,"['crepe', 'crepes', 'cr¨ºperie', 'cr¨ºpes', 'delicious']","array([ 26.02145168, -27.27614681])"
4915,0,44217,[],"array([ 16.06578872, -37.37442807])"
4916,0,44321,"['cheese', 'italian']","array([ 13.47146494, -37.57461882])"
4917,1,40253,[],"array([ 68.62559257, -28.94551148])"
4918,0,44325,['pizzeria'],"array([ 68.39193416, -28.31784548])"
4919,0,44353,"['barista', 'coffee', 'douchbags', 'starbucks']","array([ 17.60148818, -28.8513623 ])"
4920,0,44437,['diner'],"array([ 13.26570039, -32.42499232])"
4921,1,56136,[],"array([ 10.14503988, -34.46061824])"
4922,0,44441,[],"array([ 28.25781338, -24.54377107])"
4923,0,44495,[],"array([ -1.84569659, -28.50830572])"
4924,0,44499,"['beer', 'cafe', 'great']","array([ 13.42451856, -32.63869528])"
4925,0,44588,['deli'],"array([ 26.08175633, -28.50957033])"
4926,0,44620,[],"array([ 38.14085163, -25.90992722])"
4927,1,59711,[],"array([ 39.74199393, -25.54414865])"
4928,0,44639,['zeppole'],"array([ 17.91867154, -23.59323276])"
4929,0,44752,[],"array([ 11.22693312, -24.89356298])"
4930,0,44778,[],"array([ 20.40553139, -38.57724007])"
4931,0,44818,[],"array([ 18.91184596, -30.15882972])"
4932,0,44846,[],"array([ 14.09198186, -45.46415828])"
4933,1,250505,[],"array([ 32.81638115, -82.08696033])"
4934,0,44899,"['pastry', 'coffee', 'croissants', 'cupcake']","array([ 33.51148748, -82.08178467])"
4935,1,34747,[],"array([ 34.19870238, -82.0779094 ])"
4936,0,44907,"['pasta', 'pizza', 'weekend']","array([ 21.32202585, -33.58422919])"
4937,0,44919,['wine'],"array([ 27.60528093, -33.6705434 ])"
4938,0,44956,"['churrasco', 'cuban', 'empanadas', 'gnocchi', 'italian', 'lasagna', 'mojito', 'risoto']","array([ 24.07997686, -27.21439896])"
4939,1,216242,[],"array([ 27.22091841, -25.79246406])"
4940,1,99245,[],"array([ 27.03506156, -26.43688032])"
4941,1,15974,[],"array([ 14.25205057, -14.02223635])"
4942,0,45067,[\"'puma\"],"array([ 14.69520529, -15.62552521])"
4943,1,216787,[],"array([ 14.04242288, -13.33759445])"
4944,0,45155,"['eggplant', 'falafel', 'food', 'fresh']","array([ 72.30076318, -28.39554263])"
4945,0,45167,[],"array([ 19.98656771, -39.61822852])"
4946,1,223946,[],"array([ 20.32517023, -42.35673538])"
4947,0,45248,"['deli', 'grocery']","array([ 11.31517356, -24.59360758])"
4948,0,45302,['cash'],"array([ 28.70679003, -28.59476207])"
4949,0,45321,"['byob', 'sake', 'sushi']","array([ 21.32583435, -35.02554136])"
4950,1,48669,[],"array([ 31.45320388, -36.15512331])"
4951,0,45373,['wifi'],"array([ 29.2719133 , -35.01794277])"
4952,1,170559,[],"array([ 27.15513785, -33.52217119])"
4953,0,45393,"['coffee', 'coffee']","array([ 18.65618836, -36.3729044 ])"
4954,0,45403,"['bisque', 'blueberry']","array([ 16.85548751, -29.07101246])"
4955,0,45448,"['boat', 'bravo', 'brooklyn', 'cupcake', 'dessert', 'desserts', 'douche']","array([ 20.1178629 , -24.47030345])"
4956,0,45712,['pizza'],"array([ 23.20012319, -37.35490291])"
4957,0,45828,[],"array([ 25.42678042, -30.54822544])"
4958,0,45831,"['coffee', 'nyu']","array([ 19.33132378, -23.39709969])"
4959,0,45847,[],"array([ 21.27926553, -34.47721555])"
4960,1,115495,[],"array([ 63.2598387 , -17.36283403])"
4961,0,45896,['diner'],"array([ 63.28338135, -18.05874323])"
4962,1,35110,[],"array([ 63.29038511, -18.77355867])"
4963,0,45909,"['coffee', 'frat']","array([ 23.99948827, -24.43186191])"
4964,0,45911,"['bbq', 'hawaiian']","array([ 19.8674806 , -25.17658388])"
4965,1,39252,[],"array([ 29.35298835, -27.85281123])"
4966,0,45918,[],"array([ 32.19875528, -27.60786143])"
4967,0,46034,[],"array([  7.28989461, -41.73642416])"
4968,0,46179,"['coffee', 'douchebag']","array([ 29.70043466, -18.7558625 ])"
4969,0,46321,[],"array([ 22.88714394, -37.77349218])"
4970,0,46349,['bon'],"array([ 25.83058333, -40.27614211])"
4971,1,201683,[],"array([ 20.23522686, -14.04961906])"
4972,0,46684,"['douchebag', 'coffee']","array([ 19.97847186, -16.38541068])"
4973,1,15515,[],"array([ 19.79335632, -13.90652923])"
4974,0,46729,"['airport', 'cinema', 'coffee', 'dog']","array([ 18.14570834, -31.32549664])"
4975,0,46736,['25th'],"array([ 15.98074851, -34.52407289])"
4976,0,46763,[],"array([ 26.03579144, -27.68555962])"
4977,1,21820,[],"array([ 63.09191049, -55.8983443 ])"
4978,0,46904,['seafood'],"array([ 62.49366818, -55.61231517])"
4979,0,46923,['zagat-rated'],"array([29.43735509,  0.87182525])"
4980,0,46936,[],"array([ 10.65676715, -27.08719359])"
4981,0,47026,"['bakery', 'biscotti', 'coffee', 'delicious', 'italian']","array([ 27.95720878, -31.35009655])"
4982,1,142512,[],"array([ 30.5457863, -32.15695  ])"
4983,0,47030,[],"array([ 23.10158512, -28.42594022])"
4984,0,47056,['peruvian'],"array([ 21.18180439, -32.83858741])"
4985,1,254587,[],"array([ 22.83027367, -35.6402688 ])"
4986,0,47159,['24'],"array([ 20.75755891, -22.17670373])"
4987,0,47196,"['breakfast', 'burger', 'delivery', 'dinner', 'fast']","array([  9.82509634, -29.4740613 ])"
4988,0,47236,['thai'],"array([ 21.38592414, -21.57104713])"
4989,1,34248,[],"array([ 22.74170777, -18.75449054])"
4990,0,47247,[],"array([ 14.23303278, -40.66596316])"
4991,1,117135,[],"array([ 13.24839038, -43.02955799])"
4992,0,47339,['coffee'],"array([ 22.20338788, -14.80669321])"
4993,0,47381,['chinese'],"array([ 19.99825292, -24.27914265])"
4994,0,47404,[],"array([ 21.70787723, -31.53647135])"
4995,1,60257,[],"array([ 23.90700592, -33.73566895])"
4996,0,47405,"['cappuccino', 'coffee', 'espresso', 'hot']","array([ 34.42764418, -25.54860914])"
4997,0,47520,[],"array([ 16.333941  , -23.63171854])"
4998,0,47540,"['baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'vegan', 'vegetarian']","array([ 18.5781167 , -36.97723122])"
4999,0,47569,['bakery'],"array([ 21.35436853, -27.95859999])"
5000,0,48994,"['douchebag', 'coffee', 'coffee']","array([ 23.00662525, -19.71367485])"
5001,1,93647,[],"array([ 10.84479979, -84.20226805])"
5002,0,49075,[],"array([ 10.9290581 , -84.87194833])"
5003,0,49111,"['gyoza', 'ramen']","array([ 16.05267558, -29.96678747])"
5004,0,49178,['brooklyn'],"array([ 13.82055792, -34.23852455])"
5005,0,49200,['great'],"array([ 16.91883032, -35.86446762])"
5006,0,49254,['Craft'],"array([ 25.4806859 , -24.98743495])"
5007,0,49340,"['coffee', 'latte']","array([ 34.33848637, -25.00282246])"
5008,0,49484,[],"array([ 12.07854605, -31.1530582 ])"
5009,0,49621,"['cupcake', 'cupcakes', 'desserts']","array([ 27.8468054 , -36.94514248])"
5010,1,191988,[],"array([17.81191848, 17.56997108])"
5011,0,49624,[],"array([17.58306839, 16.94913028])"
5012,0,49727,[],"array([ 17.17246966, -33.36888796])"
5013,0,49736,"['coffee', 'starbucks']","array([ 27.02349146, -29.33883972])"
5014,1,153595,[],"array([ 5.03156461, 22.00729677])"
5015,0,49766,[],"array([ 4.46768403, 21.64428199])"
5016,1,105154,[],"array([-12.63355938,   6.8354357 ])"
5017,0,49870,['michelin'],"array([-12.27792818,   7.38209309])"
5018,1,28908,[],"array([61.54117668,  1.23077556])"
5019,0,49886,['don'],"array([60.8718847,  1.0701445])"
5020,1,131937,[],"array([60.17904377,  0.95711202])"
5021,0,50167,"['cafe', 'candy', 'chocolate', 'chocolate']","array([ 14.15334888, -26.91991313])"
5022,0,50168,"['byob', 'cuban']","array([ 27.17759269, -30.01730037])"
5023,1,12791,[],"array([ 29.29350593, -34.29938618])"
5024,1,40332,[],"array([ 24.44352395, -25.88829923])"
5025,1,259370,[],"array([ 30.2013907 , -30.22579033])"
5026,1,234965,[],"array([ 24.81422792, -39.0237655 ])"
5027,0,50257,[],"array([ 23.26663063, -36.59000821])"
5028,0,50314,"['burgers', 'chipotle']","array([ 15.38905972, -29.97089297])"
5029,1,52977,[],"array([28.19852406, 27.6277281 ])"
5030,0,50547,[],"array([28.42639678, 27.00095903])"
5031,1,53714,[],"array([63.52602422,  7.76736854])"
5032,0,50603,"['$10', 'awesome', 'bland', 'fajaitas', 'fajitas', 'frozen', 'guacamole', 'margarita', 'texmex']","array([63.86262641,  7.18942614])"
5033,0,50719,['filipino'],"array([ 17.75619359, -29.57797879])"
5034,0,50731,"['airport', 'decent']","array([ 22.86853373, -20.909127  ])"
5035,1,263297,[],"array([ 23.82400441, -18.06449839])"
5036,1,21364,[],"array([ 24.20136738, -18.14532389])"
5037,1,26442,[],"array([ 30.92596232, -80.2694963 ])"
5038,0,51138,"['coffee', 'starbucks']","array([ 31.42649682, -79.817351  ])"
5039,0,51152,['gossip'],"array([ 15.77005748, -27.54609165])"
5040,1,39968,[],"array([ 12.716259  , -25.93856322])"
5041,0,51231,"['cocktails', 'david']","array([ 17.5845932 , -27.06696265])"
5042,1,138678,[],"array([ 15.96783437, -24.34981083])"
5043,0,51237,[],"array([ 26.5488665 , -26.02015636])"
5044,1,5098,[],"array([-9.37476906, 12.16242057])"
5045,0,51294,['great'],"array([-8.70191199, 12.10215519])"
5046,0,51302,['beans'],"array([ 22.91245195, -25.1582283 ])"
5047,0,51304,"['lunch', 'salad', 'sandwich', 'soup']","array([ 11.2711483 , -31.15154184])"
5048,0,51385,"['asian', 'hotel', 'hotel']","array([ 15.60811221, -31.0330292 ])"
5049,0,51391,"['catering', 'coffee', 'espresso', 'food', 'mac']","array([  9.52443822, -29.31825914])"
5050,1,17228,[],"array([14.41091492, 18.66645181])"
5051,0,51419,[],"array([14.56122142, 19.51941499])"
5052,1,93393,[],"array([15.34061436, 19.48532983])"
5053,1,199142,[],"array([14.69892126, 20.3086293 ])"
5054,1,156476,[],"array([13.80670359, 19.73659085])"
5055,0,51593,"['coffee', 'starbucks', 'trump']","array([ 25.21218408, -39.45891421])"
5056,1,137818,[],"array([ 26.67512048, -41.66799831])"
5057,1,201611,[],"array([ 26.88299961, -41.25932362])"
5058,0,51660,"['atmosphere', 'br']","array([ 13.35738494, -24.83791258])"
5059,0,51770,"['cuban', 'dinner', 'lunch']","array([ 21.83811797, -18.69162731])"
5060,0,51776,"['bagels', 'breakfast']","array([ 17.23431152, -24.13511636])"
5061,0,51813,"['baguette', 'bakery', 'bread', 'breakfast', 'brunch', 'cafe', 'coffee', 'lunch', 'organic', 'pastries', 'retail', 'salads', 'sandwiches', 'vegan', 'vegetarian']","array([ 25.23783344, -27.34014295])"
5062,0,51911,[],"array([ 13.48904552, -34.36564082])"
5063,0,51936,['otg'],"array([ 39.29333586, -27.22589375])"
5064,0,51951,[],"array([ 16.75455339, -41.22523981])"
5065,0,51967,"['breakfast', 'brunch', 'burgers', 'dinner', 'lunch', 'sandwiches', 'seafood', 'smoothies', 'vegetarian']","array([ 11.45380214, -28.55463114])"
5066,0,51969,[],"array([ 12.3549421, -25.9461339])"
5067,0,52135,[],"array([  8.79808786, -19.22666553])"
5068,0,52156,"['burritos', 'margaritas', 'mexican', 'nachos', 'sangria']","array([  7.62448146, -32.07183129])"
5069,1,68697,[],"array([ 50.93653247, -67.75178562])"
5070,0,52205,"['coffee', 'douchbags', 'starbucks']","array([ 51.52418526, -67.45187534])"
5071,0,52207,[],"array([ 12.20929903, -24.35353512])"
5072,0,52286,['dominican'],"array([ 24.03721968, -36.19014   ])"
5073,0,52287,[],"array([ 20.4272424 , -21.43329532])"
5074,0,52387,"['barbecue', 'bbq', 'cheap', 'frozen']","array([ 33.36145752, -27.65263748])"
5075,0,52582,"['awesome', 'bagels', 'coffee', 'sandwiches']","array([ 17.40997336, -42.51633888])"
5076,0,52618,"['chickenjoy', 'filipino']","array([ 19.5738034 , -33.04589232])"
5077,0,52719,['burrito'],"array([ 24.38461255, -34.03597847])"
5078,0,52878,"['brewery', 'zagat-rated']","array([ 28.18666782, -33.88665132])"
5079,1,12970,[],"array([ 30.63906095, -34.9196194 ])"
5080,1,75584,[],"array([ 30.50349342, -35.55013009])"
5081,1,183091,[],"array([ 30.29524   , -35.19418396])"
5082,0,52963,"['cigars', 'steak', 'wine']","array([ 13.73802276, -25.19260114])"
5083,0,53029,"['chinese', 'japanese']","array([ 31.733443  , -26.37057132])"
5084,1,20616,[],"array([ 34.17361396, -26.16182687])"
5085,1,36487,[],"array([-5.11770232, 23.27104731])"
5086,0,53070,['roti'],"array([-5.42060289, 22.67083171])"
5087,0,53085,['shrimp'],"array([ 25.18222174, -33.50317074])"
5088,1,69161,[],"array([ 27.00411136, -35.01965436])"
5089,1,207248,[],"array([ 27.6836496 , -35.25441881])"
5090,0,53169,[],"array([ 34.11034202, -21.01491512])"
5091,0,53184,[],"array([ 16.77446447, -25.31185722])"
5092,1,72921,[],"array([  3.07870306, -33.69520368])"
5093,0,53213,"['bar', 'internet', 'lounge']","array([  5.37098799, -32.91498094])"
5094,1,43544,[],"array([  3.45765295, -33.98985442])"
5095,1,221886,[],"array([  3.32726273, -33.27451305])"
5096,0,53300,[],"array([ 13.73881908, -42.84727997])"
5097,0,53346,[],"array([ 14.84873875, -16.2260535 ])"
5098,0,53814,['coffee'],"array([ 23.21923672, -20.79733328])"
5099,0,53848,"['caffeine', 'coffee', 'espresso', 'wifi']","array([ 21.57107569, -34.76841766])"
5100,0,53890,"['ceviche', 'chek']","array([ 19.33585533, -24.38941394])"
5101,1,17193,[],"array([ 19.26601486, -21.0063818 ])"
5102,0,54011,['coffee'],"array([ 21.09692499, -28.60043119])"
5103,0,54032,[],"array([ 12.99871508, -26.92330161])"
5104,0,54044,"['beer', 'burritos', 'chips']","array([ 20.13201305, -37.56630683])"
5105,0,54085,[],"array([ 23.12488442, -24.01427942])"
5106,0,56006,['chelsea'],"array([ 11.78540793, -26.65132415])"
5107,1,132803,[],"array([  8.30364412, -25.08463041])"
5108,1,45249,[],"array([ 28.29556848, -38.54762721])"
5109,0,56534,"['guacamole', 'tacos']","array([ 24.25590717, -37.73005039])"
5110,0,56548,[],"array([ 28.88923564, -24.8015847 ])"
5111,1,10661,[],"array([ 31.37911824, -24.25414154])"
5112,0,56577,['chinese'],"array([ 24.8550076 , -32.02357616])"
5113,0,56596,['thai'],"array([ 17.97394946, -34.08280562])"
5114,0,56624,['italian'],"array([ 13.58487403, -30.31687378])"
5115,0,56898,"['coffee', 'coffee']","array([ 29.45879889, -23.54712151])"
5116,1,35165,[],"array([ -5.84413556, -74.10034859])"
5117,0,57043,[],"array([ -5.23318146, -74.33513077])"
5118,0,57076,['soul'],"array([ 19.64820063, -30.31793783])"
5119,0,57145,"['diner', 'dog']","array([ 26.82473839, -27.81796743])"
5120,0,57168,['we'],"array([ 25.10742545, -27.69427437])"
5121,0,57263,"['bakery', 'cafe', 'cakes', 'cookies', 'cupcakes']","array([ 25.18045075, -28.0319721 ])"
5122,0,57268,"['coffee', 'starbucks']","array([ 22.18934122, -33.66601967])"
5123,0,57281,['bad'],"array([ 24.41630327, -26.80016155])"
5124,0,57322,"['beers', 'br']","array([ 19.4585168 , -28.42181394])"
5125,1,46048,[],"array([ 19.80514356, -25.79108704])"
5126,0,57328,['coffee'],"array([ 31.24332713, -27.84908664])"
5127,1,146467,[],"array([ 33.8829546 , -27.46396678])"
5128,1,239400,[],"array([ 33.8145379, -27.9926135])"
5129,1,117321,[],"array([  8.61721191, -33.71849459])"
5130,0,57381,"['burgers', 'fries', 'salad', 'wraps']","array([ 11.6113824 , -32.59555325])"
5131,1,65876,[],"array([-30.1828632 , -15.38397827])"
5132,0,57404,"['broadway', 'city']","array([-30.50782227, -16.00838237])"
5133,1,13902,[],"array([-30.8417523, -16.6018013])"
5134,0,57674,"['cafe', 'coffee', 'espresso', 'espresso']","array([ 20.0363679 , -32.94210065])"
5135,0,57887,"['chicken', 'tacos']","array([ 11.96995602, -28.19270566])"
5136,1,1894,[],"array([-29.06035513, -30.13120012])"
5137,0,57918,['pizza'],"array([-28.97939625, -29.41984444])"
5138,0,58085,['arts'],"array([  8.5995467 , -34.74911003])"
5139,1,259692,[],"array([48.76409918, 17.53162314])"
5140,0,58389,['pizza'],"array([48.67155883, 16.86126556])"
5141,0,58432,"['\\banh']","array([ 24.68854759, -15.28496117])"
5142,0,58494,"['food', 'long']","array([ 28.83953751, -34.58453064])"
5143,0,58893,[],"array([ 21.02852362, -31.86512568])"
5144,0,58906,"['casual', 'east']","array([ 29.48864603, -27.58003732])"
5145,0,58944,['zagat-rated'],"array([ 27.24593113, -16.79107886])"
5146,0,59059,"['chelsea', 'thai']","array([ 16.19272082, -25.54661382])"
5147,0,59566,"['capuccino', 'coffee', 'espresso', 'tea', 'wifi']","array([ 12.65218512, -31.96517954])"
5148,0,59650,"['choux', 'coffee', 'free']","array([ 18.16456709, -21.38464758])"
5149,0,59697,[],"array([ 27.74746877, -34.84012353])"
5150,0,59727,['4'],"array([ 30.45588317, -19.20331436])"
5151,0,59804,"['ihop', 'jamaica']","array([ 16.68299098, -43.67522547])"
5152,1,84552,[],"array([ 16.2640149 , -45.73209446])"
5153,0,60031,"['busy', 'chorizo', 'churros', 'crains', 'crainsny', 'gorditas', 'guacamole', 'mexican', 'tacos', 'taqueria']","array([ 17.05227   , -26.89322307])"
5154,1,26729,[],"array([ 15.16146324, -24.38994098])"
5155,0,60120,['empanadas'],"array([ 18.7663939 , -21.20261322])"
5156,1,30573,[],"array([ 2.6499475 , 17.02139407])"
5157,0,60698,[],"array([ 3.30595644, 17.07306065])"
5158,0,61118,"['columbian', 'restaurant']","array([ 19.046583  , -37.07726855])"
5159,1,40874,[],"array([ 19.00283754, -40.19939009])"
5160,0,61132,[],"array([ 15.55633373, -16.10441495])"
5161,1,208636,[],"array([ 17.77220069, -17.52976091])"
5162,0,61168,"['bbq', 'food']","array([ 17.1067902, -23.8432612])"
5163,0,61207,['9'],"array([  7.98695514, -26.69029732])"
5164,1,43577,[],"array([  9.77161973, -52.77637131])"
5165,0,61210,['asian'],"array([ 10.2698966 , -51.47801703])"
5166,0,61274,['amazing'],"array([ 19.52235003, -31.92183144])"
5167,0,61285,[],"array([ 16.04540759, -37.09071199])"
5168,0,61326,['frozen'],"array([ 24.5576358 , -35.21955375])"
5169,0,61329,"['healthy', 'salads', 'soups', 'wraps']","array([  8.80565783, -29.48775337])"
5170,0,61354,"['falafel', 'kosher', 'shish']","array([ 16.45196441, -34.16028512])"
5171,0,64674,"['burritos', 'chain', 'food', 'mexican', 'tex-mex']","array([ 20.49344727, -38.88409612])"
5172,0,64680,['hazlenut'],"array([ 20.08130457, -28.91622281])"
5173,0,64714,"['crowds', 'family']","array([ 13.23630817, -16.3525259 ])"
5174,1,18562,[],"array([ 63.6742467 , -10.00360816])"
5175,0,64823,"['bakery', 'salads', 'sandwiches']","array([63.61461687, -9.35361979])"
5176,0,64882,[],"array([ 12.08666258, -27.89643216])"
5177,1,170055,[],"array([  9.99351484, -27.29771997])"
5178,1,100409,[],"array([  9.13535132, -27.07890996])"
5179,0,64895,[],"array([ 24.84029093, -40.74380815])"
5180,0,64971,"['barista', 'coffee', 'shakenicedtea', 'wifi']","array([ 28.10588281, -25.43438246])"
5181,0,65011,"['art', 'baguettes', 'bread', 'breakfast', 'brooklyn', 'chai']","array([ 16.410508  , -37.75221042])"
5182,1,36661,[],"array([ 19.24365187, -11.59615273])"
5183,0,65095,[],"array([19.28462392, -9.73380285])"
5184,1,66409,[],"array([19.26927239, -8.46747631])"
5185,0,65112,[],"array([ 25.3665717 , -27.62958356])"
5186,0,65142,"['bakery', 'coffee', 'food', 'socialite']","array([ 16.57516831, -36.32760998])"
5187,0,65144,['appetizers'],"array([ 20.79885695, -31.38113799])"
5188,0,65189,"['burrito', 'food']","array([ 22.74566178, -30.80970603])"
5189,0,66081,['cheese'],"array([ 21.51226879, -28.56822202])"
5190,1,167485,[],"array([ 24.49231419, -27.90986751])"
5191,0,66139,"['fish', 'japanese', 'sushi']","array([ 21.54789269, -18.46807049])"
5192,1,17206,[],"array([-29.13640546, -31.55888078])"
5193,0,66370,[],"array([-29.12038535, -30.86292738])"
5194,0,66697,[],"array([ 17.31746785, -43.08771209])"
5195,0,66837,"['absinthe', 'bar', 'boroughs', 'brunch', 'cocktails', 'delivery', 'dinner', 'donuts', 'grits', 'happy']","array([ 19.54414705, -26.41993457])"
5196,0,66938,"['burritos', 'mexican']","array([ 16.69790333, -37.61264577])"
5197,0,66940,['mexican'],"array([ 28.47438789, -20.24952157])"
5198,0,67007,[],"array([ 18.83092902, -33.86010173])"
5199,1,204577,[],"array([-38.7346047 , -33.81557159])"
5200,0,67049,['coffee'],"array([-38.09385049, -33.96352041])"
5201,0,67064,"['restaurant', 'steakhouse']","array([ 26.2847465 , -28.78561733])"
5202,0,68004,"['bbq', 'good']","array([ 19.11048311, -21.80033373])"
5203,0,68070,"['omusubi', 'udon']","array([ 21.59207927, -36.85258619])"
5204,0,68216,[],"array([ 13.280989  , -23.58216976])"
5205,1,158442,[],"array([ 11.44544012, -21.40744286])"
5206,1,9409,[],"array([ 10.97431867, -21.69880612])"
5207,1,38005,[],"array([ 38.84499777, -29.17042244])"
5208,0,68311,[],"array([ 40.05533804, -29.24195471])"
5209,0,68453,['pork'],"array([ 19.9948306, -34.248226 ])"
5210,1,56867,[],"array([ 21.15045867, -17.29163765])"
