# index, label, source, value, _pos
945,deserttusk.blogspot.com,"Blogarama,eTalkingHead",1,"array([22.54861835, -1.23824968])"
946,devildawg.blogspot.com,Blogarama,1,"array([21.66533748, -4.89927883])"
947,dgci.blog-city.com,Blogarama,1,"array([ 33.07150974, -57.55886875])"
948,dgci.net,"BlogCatalog,eTalkingHead",1,"array([20.44269683,  0.04641238])"
949,diggersrealm.com/mt,LabeledManually,1,"array([20.53192405, -2.75136973])"
950,dilusionl.blogspot.com,BlogCatalog,1,"array([26.07632364, -1.53573786])"
951,diplomadic.blogspot.com,Blogarama,1,"array([19.11744719, -2.9315468 ])"
952,discerningtexan.blogspot.com,eTalkingHead,1,"array([19.64959298, -2.42128293])"
953,discountblogger.com,Blogarama,1,"array([25.45884561, -1.22692314])"
954,disintegrator.blogspot.com,Blogarama,1,"array([23.60453441, -1.64273628])"
955,dissectleft.blogspot.com,eTalkingHead,1,"array([18.05544783, -2.59785571])"
956,dividedloyalties.net,Blogarama,1,"array([78.2539364 ,  7.17754029])"
957,dizzy-girl.net/index.php,BlogCatalog,1,"array([20.65623031,  1.88216935])"
958,dmobley.blogspot.com,"Blogarama,BlogCatalog",1,"array([22.97836603, -2.71833081])"
959,dogwooddreams.com/serendipity,BlogCatalog,1,"array([22.69884412,  5.84518442])"
960,donaldsensing.com,LabeledManually,1,"array([18.11538439, -3.83239728])"
961,downtownlad.blogspot.com,BlogCatalog,1,"array([24.25871308, -5.40695111])"
962,drudgereport.com,LabeledManually,1,"array([20.60880771, -3.04169218])"
963,drumwaster.com,eTalkingHead,1,"array([18.02418143,  1.21393149])"
964,drunkensamurai.blogspot.com,Blogarama,1,"array([20.20061861,  2.20101525])"
965,dummocrats.com,Blogarama,1,"array([19.90855692, -2.25622482])"
966,dynamist.com/weblog,LabeledManually,1,"array([18.46806938, -5.54329159])"
967,economicswithaface.com/weblog,BlogCatalog,1,"array([15.90763645, -3.39997761])"
968,edmondthehun.blogspot.com,BlogCatalog,1,"array([ 71.7125602 , -26.86504595])"
969,eeg3.com,Blogarama,1,"array([23.48663756, -6.4436293 ])"
970,ejectejecteject.com,LabeledManually,1,"array([17.52338762, -1.68852928])"
971,electionprojection.com,eTalkingHead,1,"array([20.67834669, -4.41239707])"
972,electricvenom.com,LabeledManually,1,"array([18.10790199, -4.20682287])"
973,elevendayempire.com/movabletype,eTalkingHead,1,"array([16.88174999, -1.76706258])"
974,emilythedog.blogspot.com,Blogarama,1,"array([24.07162865, -3.45395994])"
975,epubguy.blogs.com/epubguy,Blogarama,1,"array([ 6.7329969 , 42.04667884])"
976,erickohn.com,"Blogarama,eTalkingHead",1,"array([15.58807703, -3.11594473])"
977,erikack.blogspot.com,BlogCatalog,1,"array([11.99527141,  0.35329429])"
978,etalkinghead.com,Blogarama,1,"array([15.75823305, -4.226638  ])"
979,evangelicaloutpost.com,eTalkingHead,1,"array([18.96764107, -1.6996974 ])"
980,everythingiknowiswrong.com,eTalkingHead,1,"array([19.73495962, -1.66205702])"
981,evilpundit.com,eTalkingHead,1,"array([16.07906971, -1.80980289])"
982,fearfulsymmetry.blogspot.com,Blogarama,1,"array([13.2029509 , -1.65463522])"
983,firstdownpolitics.com,"Blogarama,BlogCatalog",1,"array([26.51481107, -4.51783284])"
984,flyinspacemonkey.mu.nu,BlogCatalog,1,"array([43.74691373, 49.7878766 ])"
985,fooswah.com,BlogCatalog,1,"array([ 51.44366323, -52.47444887])"
986,franklog.com,Blogarama,1,"array([26.24410902,  5.10866175])"
987,fraterslibertas.com,LabeledManually,1,"array([18.1642399 , -1.71558527])"
988,freedomofthought.com,eTalkingHead,1,"array([21.90082329, -0.12351557])"
989,freerepublic.com,LabeledManually,1,"array([18.90891287, -3.44691459])"
990,fringeblog.com,Blogarama,1,"array([15.87981505, -0.61294451])"
991,fritzs-thoughts.blogspot.com,Blogarama,1,"array([24.04597816, -1.61894099])"
992,gaypatriot.blogspot.com,eTalkingHead,1,"array([21.06541834, -3.58577042])"
993,gccpundit.blogspot.com,eTalkingHead,1,"array([23.04108026, -5.26030472])"
994,gcruse.typepad.com,Blogarama,1,"array([23.06964277, -1.89587573])"
995,georgewbush.com,BlogPulse,1,"array([22.27545472, -2.6714581 ])"
996,georgewbush.com/blog,CampaignLine,1,"array([ 27.76727166, -58.7382932 ])"
997,gerberatetra.blogspot.com,Blogarama,1,"array([16.35925644, -3.31022456])"
998,getdexview.barrennorth.com,BlogCatalog,1,"array([36.93956045, 40.29466518])"
999,gevkaffeegal.typepad.com/the_alliance,LabeledManually,1,"array([20.1131795, -0.7315746])"
1000,ghostofaflea.com,LabeledManually,1,"array([16.62274457, -4.65700711])"
1001,gillaand.blogspot.com,Blogarama,1,"array([59.4429112 , 33.29496978])"
1002,gindy.blogspot.com,Blogarama,1,"array([23.24144481, -4.27675067])"
1003,gmscorner.blogspot.com,Blogarama,1,"array([20.21553631, -5.66902682])"
1004,godubya.com,eTalkingHead,1,"array([26.91219021, -2.73818458])"
1005,gopandcollege.blogspot.com,Blogarama,1,"array([25.89223131,  1.6139623 ])"
1006,gopandthecity.blogspot.com,Blogarama,1,"array([19.93270921, -1.35010968])"
1007,gopbloggers.org,LabeledManually,1,"array([20.33882697, -1.32697862])"
1008,gopinsight.com,"Blogarama,eTalkingHead,CampaignLine",1,"array([20.91971123,  0.77446085])"
1009,gotdesign.blogspot.com,Blogarama,1,"array([17.18946512, -1.29735917])"
1010,gracefotography.com/graceblog/index.php,Blogarama,1,"array([-20.72040294, -47.25826581])"
1011,grantb88.com,BlogCatalog,1,"array([ 60.21777022, -32.5276297 ])"
1012,greatestjeneration.com,eTalkingHead,1,"array([16.98983395, -2.49139121])"
1013,grownups.blogspot.com,Blogarama,1,"array([12.10933878,  1.70801101])"
1014,gullyborg.typepad.com,eTalkingHead,1,"array([18.8824865, -0.2132475])"
1015,gwbblows.blogspot.com,LeftyDirectory,1,"array([60.84738134, 37.9544807 ])"
1016,happyhomeschooler.blog-city.com,Blogarama,1,"array([19.89160134,  6.84736325])"
1017,hasidicgentile.org,BlogCatalog,1,"array([27.34070398,  0.24900349])"
1018,hathaby.net/weblog.php,Blogarama,1,"array([14.49716346,  2.47320595])"
1019,headland.blogspot.com,Blogarama,1,"array([21.21821878, -5.52666685])"
1020,healingiraq.blogspot.com,LabeledManually,1,"array([19.85122127, -6.07267579])"
1021,heathenfolk.warblogs.com/blog,Blogarama,1,"array([  0.72334703, -52.09349437])"
1022,heavylifting.blogspot.com,Blogarama,1,"array([12.3414515 , -2.61994994])"
1023,hectorvex.blogspot.com,BlogCatalog,1,"array([22.91997049, -2.28424575])"
1024,henerd.com,Blogarama,1,"array([27.06659839, -1.70710616])"
1025,hiddennook.blogspot.com,Blogarama,1,"array([18.4945056 ,  0.97798223])"
1026,hijkselur.blogspot.com,Blogarama,1,"array([24.47362921, 50.92610427])"
1027,hillcountryviews.blogspot.com,Blogarama,1,"array([21.32476146, -2.3496726 ])"
1028,hipublican.com,eTalkingHead,1,"array([14.92428177,  4.9233414 ])"
1029,hobsonschoice.us,Blogarama,1,"array([26.91867022,  4.46325545])"
1030,holecard.blogspot.com,CampaignLine,1,"array([17.72098381, -3.75662861])"
1031,home.earthlink.net/~goodnoughp/index.html,BlogCatalog,1,"array([11.29845965, 55.00881061])"
1032,home.earthlink.net/~jasider,Blogarama,1,"array([22.46535621, 55.13782375])"
1033,home.earthlink.net/~techservant,Blogarama,1,"array([15.15283094,  2.39110122])"
1034,home.earthlink.net/~ur_blog,Blogarama,1,"array([67.52512788, 30.62617867])"
1035,home.midsouth.rr.com/joefish,"Blogarama,eTalkingHead",1,"array([21.36888594, -1.67912526])"
1036,homespunbloggers.blogspot.com,LabeledManually,1,"array([21.72775385, -1.6734128 ])"
1037,homicidalmaniak.com,eTalkingHead,1,"array([16.13622889, -2.35297267])"
1038,hoosierparliament.com,Blogarama,1,"array([-28.77368917,   5.41245633])"
1039,horologium.net,Blogarama,1,"array([16.9380534 , -3.23025525])"
1040,hughhewitt.com,"Blogarama,LabeledManually",1,"array([18.93204595, -3.24286907])"
1041,iamaugustus.blogspot.com,Blogarama,1,"array([25.96991537, -2.8285122 ])"
1042,ideastockexchange.com/essays/laubs-mike-interest-politics-web-log.htm,Blogarama,1,"array([58.6840996 , 28.86648413])"
1043,ikilledcheguevara.blogspot.com,Blogarama,1,"array([15.18117023, -4.10675513])"
1044,imao.us,LabeledManually,1,"array([19.86269853, -1.951228  ])"
1045,imprescindibile.ilcannocchiale.it,BlogCatalog,1,"array([ 6.34636702, -2.00351984])"
1046,incite1.blogspot.com,"Blogarama,eTalkingHead",1,"array([18.77983663, -3.01138823])"
1047,indcjournal.com,BlogPulse,1,"array([19.24162981, -3.82870881])"
1048,indepundit.com,BlogPulse,1,"array([20.96790828, -4.06093526])"
1049,inmyrightmind.com,Blogarama,1,"array([-26.07218653, -34.93438558])"
1050,instapundit.com,BlogPulse,1,"array([19.04596212, -4.11720075])"
1051,interested-participant.blogspot.com,LabeledManually,1,"array([18.59502186, -2.69842974])"
1052,inthebullpen.com,LabeledManually,1,"array([20.84136723, -2.42664543])"
1053,iowageek.blogspot.com,Blogarama,1,"array([20.62374375, -1.86205906])"
1054,iraqthemodel.blogspot.com,LabeledManually,1,"array([18.41406318, -3.2397015 ])"
1055,isaacspolitics.blogspot.com,Blogarama,1,"array([-29.07136775, -43.57946596])"
1056,isdl.blogspot.com,Blogarama,1,"array([19.49437911,  2.41230193])"
1057,isdl.weblogs.us,Blogarama,1,"array([19.95308505,  2.80236499])"
1058,itsafterglow.blogspot.com,Blogarama,1,"array([44.52421489, 44.98135011])"
1059,itscomedowntothis.blogspot.com,Blogarama,1,"array([13.64786585, -3.75877137])"
1060,itznewstome.blogspot.com,Blogarama,1,"array([18.18974155, -2.28103295])"
1061,jacklewis.net,Blogarama,1,"array([22.7336617 , -0.90269801])"
1062,janegalt.net,LabeledManually,1,"array([17.97776897, -5.30693999])"
1063,jchristopherfeng.com,Blogarama,1,"array([26.11158984,  2.78099848])"
1064,jeffblanco.blogdrive.com,"Blogarama,BlogCatalog,eTalkingHead",1,"array([22.25503877, -1.62896924])"
1065,jenjuskhan.blogspot.com,Blogarama,1,"array([-37.92360095,  -9.06029588])"
1066,jewishworldreview.com,LabeledManually,1,"array([20.6377658 , -4.09310233])"
1067,jg-spot.blogspot.com,Blogarama,1,"array([18.64818493,  2.16107376])"
1068,jihadwatch.org,LabeledManually,1,"array([19.34919812, -1.27226076])"
1069,jlynnsmith30.blogspot.com,BlogCatalog,1,"array([24.38002498, -3.81705668])"
1070,joatmoaf.typepad.com/i_love_jet_noise,Blogarama,1,"array([15.68175062, -1.21474604])"
1071,joepublicus.blogspot.com,"Blogarama,BlogCatalog",1,"array([22.89263746,  0.16629841])"
1072,johngalt.us,Blogarama,1,"array([-40.2536826 , -20.68190646])"
1073,johnkerrymustlose.com,LabeledManually,1,"array([13.78603562, -5.94122583])"
1074,johnnbrown.blogspot.com,Blogarama,1,"array([25.88772411, -5.15697864])"
1075,jokerstotheright.blogspot.com,Blogarama,1,"array([23.54126502, -2.2714213 ])"
1076,joshferguson.blogspot.com,BlogCatalog,1,"array([18.05634438,  1.94175504])"
1077,journals.aol.com/lily990016/pissoffliberals,"Blogarama,BlogCatalog",1,"array([27.59815771, -2.41446751])"
1078,journals.aol.com/mark24609/myblog,eTalkingHead,1,"array([9.63248578, 0.08667514])"
1079,jperspective.com,eTalkingHead,1,"array([24.60429535, -0.23573996])"
1080,jquinton.com,LabeledManually,1,"array([20.83279774, -2.74415325])"
1081,jrogg.blogspot.com,eTalkingHead,1,"array([15.80071487, -0.10701888])"
1082,juntoboys.blogspot.com,"Blogarama,eTalkingHead",1,"array([15.20244384, -3.57830173])"
1083,justalkin.us,Blogarama,1,"array([21.036207  ,  3.02519042])"
1084,kalblog.com,eTalkingHead,1,"array([21.20916315, -5.88192552])"
1085,kausfiles.com,LeftyDirectory,1,"array([19.50301172, -5.74318108])"
1086,keithy1028.bravejournal.com,eTalkingHead,1,"array([22.06665571,  4.32025765])"
1087,kellipundit.blogspot.com,Blogarama,1,"array([21.86307464, -2.60087239])"
1088,kenshepherd.blogspot.com,Blogarama,1,"array([ 8.83187809, -7.45696348])"
1089,kevincourser.blogspot.com,"BlogCatalog,eTalkingHead",1,"array([22.56104995,  2.59328995])"
1090,kimdutoit.com/dr/weblog.php,LabeledManually,1,"array([17.89048852, -1.96337267])"
1091,king-of-fools.com,eTalkingHead,1,"array([20.97335354, -2.95222762])"
1092,kitchennetwork.blogspot.com,Blogarama,1,"array([19.13023683,  1.56706599])"
1093,kushreport.com,"Blogarama,BlogCatalog",1,"array([-23.20853717, -39.01989554])"
1094,la4israel.org/wordpress,eTalkingHead,1,"array([18.61170843, -1.01421398])"
1095,ladymac.com,BlogCatalog,1,"array([21.98015957, -2.95420552])"
1096,lahargis.blogspot.com,BlogCatalog,1,"array([16.96377192,  3.97250465])"
1097,lancehaun.com,Blogarama,1,"array([-37.30377913, -14.16243509])"
1098,larsonreport.com,CampaignLine,1,"array([ 10.4057217 , -12.20455925])"
1099,lashawnbarber.blogspot.com,Blogarama,1,"array([13.18602006, -0.90098664])"
1100,lashawnbarber.com,"Blogarama,eTalkingHead",1,"array([19.58175648, -2.13564078])"
1101,laughatliberals.com,Blogarama,1,"array([19.14530178,  3.86647304])"
1102,laughingwolf.net,eTalkingHead,1,"array([18.52069966, -2.23169294])"
1103,lawguy.blogspot.com,eTalkingHead,1,"array([20.29374804, -3.62987614])"
1104,valuerightnews.blogspot.com,"Blogarama,BlogCatalog",1,"array([21.10806953,  1.87505518])"
1105,leftcoastconservative.blogspot.com,Blogarama,1,"array([20.38797533, -0.4078836 ])"
1106,leftnuts.com/runcms/modules/news,BlogCatalog,1,"array([ 64.55821376, -24.06063207])"
1107,legendgames.net/myblog.asp,"Blogarama,BlogCatalog",1,"array([19.63323547, -1.3376205 ])"
1108,libertarianjackass.blogspot.com,Blogarama,1,"array([15.77564474, -5.12096018])"
1109,life.laptoplobbyist.com,Blogarama,1,"array([62.52486594, 24.05263497])"
1110,literatevalues.org/virtue.htm,Blogarama,1,"array([48.42967765, 47.27123261])"
1111,littlegreenfootballs.com/weblog,LabeledManually,1,"array([19.55347276, -3.35009001])"
1112,littlegreenfootballs.com/weblog/weblog.php,CampaignLine,1,"array([17.07397875, -4.33617004])"
1113,littletinylies.com,BlogPulse,1,"array([15.76178332, -2.04236034])"
1114,livejournal.com/users/bambenek,Blogarama,1,"array([18.31087681, -1.02629889])"
1115,livinginbabylon.blogspot.com,Blogarama,1,"array([24.85828181,  0.58393984])"
1116,lonewacko.com,Blogarama,1,"array([19.48616108, -6.4040411 ])"
1117,longdukdong44.blogspot.com,Blogarama,1,"array([-39.10048191,  13.91036193])"
1118,loosecoin.blogspot.com,Blogarama,1,"array([12.20585389, -0.71555606])"
1119,louisville.edu/~bebusc02/blog/notarobot.html,Blogarama,1,"array([-32.17779446,  27.86547736])"
1120,lt-smash.us,LabeledManually,1,"array([18.69504968, -3.7328467 ])"
1121,lucianne.com,LabeledManually,1,"array([20.97588124, -2.14079605])"
1122,luxeword.com,CampaignLine,1,"array([22.51764038, -3.70869642])"
1123,madanthony.org,Blogarama,1,"array([23.7643184 , -0.43388124])"
1124,made4theinternet.blogspot.com,Blogarama,1,"array([20.45338694, -3.27302848])"
1125,madtechspeaks.blogspot.com,BlogCatalog,1,"array([21.54371727, -0.13560478])"
1126,magnificentfreedom.us,Blogarama,1,"array([25.247425  , -2.95494381])"
1127,manifestcontent.net,Blogarama,1,"array([16.82653751, -1.29044254])"
1128,mantic.squarespace.com,Blogarama,1,"array([24.49480087,  2.1246594 ])"
1129,mariestwocents.blogspot.com,Blogarama,1,"array([21.45043666,  0.70863384])"
1130,markheimonen.blogspot.com,LeftyDirectory,1,"array([ 16.47525675, -11.22917955])"
1131,markmeador.blogspot.com,Blogarama,1,"array([  8.63542757, -62.05343252])"
1132,marknicodemo.blogspot.com,Blogarama,1,"array([20.42993989, -0.72545459])"
1133,marksteyn.com,LabeledManually,1,"array([21.25907989, -4.59652492])"
1134,martinipundit.com,Blogarama,1,"array([20.05570727, -2.75143108])"
1135,martydee.com/poligov,eTalkingHead,1,"array([13.90192949,  1.39584445])"
1136,marylandpolitics.blogspot.com,BlogCatalog,1,"array([-27.65620746, -22.22881028])"
1137,masononline.biz,Blogarama,1,"array([-18.08820845,  26.47787423])"
1138,matthewstinson.com/blog,Blogarama,1,"array([22.67019599, -4.80843938])"
1139,mattresspolice.com,Blogarama,1,"array([17.59748881, -5.82612194])"
1140,maybeithinktoomuch.com,eTalkingHead,1,"array([22.70521519, -3.32479337])"
1141,mc256.blogspot.com,Blogarama,1,"array([74.79289857, 16.81515552])"
1142,mcpheet.com,Blogarama,1,"array([-32.72668227,   7.211302  ])"
1143,mdcbowen.org/cobb,eTalkingHead,1,"array([16.47833327, -2.04541827])"
1144,meckz.net,Blogarama,1,"array([26.40031498,  0.11799823])"
1145,mementomoron.blogspot.com,BlogCatalog,1,"array([21.72602222,  0.37694013])"
1146,mercreport.blogspot.com,Blogarama,1,"array([ 60.03959093, -45.28786021])"
1147,messopotamian.blogspot.com,LabeledManually,1,"array([21.15070835, -2.57647197])"
1148,metallicity.com/mb.asp,Blogarama,1,"array([24.04637558, -2.71680612])"
1149,mhking.mu.nu,"BlogPulse,eTalkingHead",1,"array([19.44252083, -1.88608935])"
1150,michaelsavagelistener.blog-city.com,Blogarama,1,"array([-0.46446065, 47.95548378])"
1151,michaeltotten.com,LabeledManually,1,"array([18.77491276, -5.01011693])"
1152,michellemalkin.com,BlogPulse,1,"array([19.55029509, -3.03348223])"
1153,midwestrightwingers.blogspot.com,Blogarama,1,"array([19.71450258,  0.62891541])"
1154,mikesamerica.blogspot.com,BlogCatalog,1,"array([23.66172884, -5.81403739])"
1155,millers_time.typepad.com,BlogCatalog,1,"array([17.7001769 ,  3.04737322])"
1156,mindspring.com/~gsb3/blogger.html,Blogarama,1,"array([24.20292428,  6.80708504])"
1157,mobile.blogcastlive.com,Blogarama,1,"array([17.03157764,  1.5016776 ])"
1158,moorewatch.com,LabeledManually,1,"array([18.28230709,  0.603687  ])"
1159,mostlycajun.com,BlogCatalog,1,"array([14.19216444,  5.48501364])"
1160,motgs.com,eTalkingHead,1,"array([20.64801229, -3.4938751 ])"
1161,mtvirtus.blogspot.com,Blogarama,1,"array([17.32438384, -3.25893688])"
1162,mudandphud.blogspot.com,Blogarama,1,"array([21.26770889, -3.22022985])"
1163,mudvillegazette.com,LabeledManually,1,"array([19.03923982, -2.24231205])"
1164,musicfromthebluelight.com/b,Blogarama,1,"array([23.24246012,  2.4781359 ])"
1165,mwilliams.info,eTalkingHead,1,"array([19.42068125, -4.79762102])"
1166,my2cent.blogspot.com,Blogarama,1,"array([22.08104195,  1.44762215])"
1167,myaisling.blogspot.com,Blogarama,1,"array([17.2173398, -1.7894458])"
1168,mycatharsis.com,Blogarama,1,"array([13.39492952, -0.21595062])"
1169,mydamascusroad.blogspot.com,Blogarama,1,"array([12.74126764,  0.43556948])"
1170,myechochamber.blogspot.com,eTalkingHead,1,"array([14.8307402 ,  0.34221229])"
1171,mypetjawa.mu.nu,Blogarama,1,"array([20.68043233, -2.1598074 ])"
1172,myworldview034.blogspot.com,Blogarama,1,"array([-32.46066621,  19.36700473])"
1173,nakedrepublic.com,CampaignLine,1,"array([11.60456415, 43.13982333])"
1174,nashvilletruth.blogspot.com,Blogarama,1,"array([25.6199951 , -2.07231227])"
1175,nationalbird.net,Blogarama,1,"array([24.76663038, -7.90499429])"
1176,nationalcenter.org/blog.html,"BlogCatalog,eTalkingHead",1,"array([18.38339677, -2.5292258 ])"
1177,nationalnewsregister.com/modules/wordpress,"Blogarama,BlogCatalog",1,"array([22.60679974,  6.694883  ])"
1178,nationalreview.com/thecorner,LabeledManually,1,"array([19.19949081, -4.87436723])"
1179,nationalreview.com/thecorner/corner.asp,CampaignLine,1,"array([21.88496877, -6.74077167])"
1180,nelslindahl.net,Blogarama,1,"array([17.10716432, 55.26693208])"
1181,neoconservatives.blogspot.com,Blogarama,1,"array([26.11361271,  4.18117793])"
1182,neoconswatch.blogspot.com,Blogarama,1,"array([31.68765432, -8.1545893 ])"
1183,neonbrainiac.nu/mt/blog,BlogCatalog,1,"array([12.88067658,  2.44405664])"
1184,nerepublican.blogspot.com,"Blogarama,LabeledManually",1,"array([19.86640119, -2.61136332])"
1185,neverwrongnever.blogspot.com,Blogarama,1,"array([12.98382384, -3.22044066])"
1186,newcounterculture.com/log,Blogarama,1,"array([18.57191713, -1.86645747])"
1187,newsbloggers.blogspot.com,BlogCatalog,1,"array([27.21834136,  1.23428237])"
1188,newsjungle.blogspot.com,Blogarama,1,"array([ 21.12489385, -15.73828621])"
1189,newsnik.com,"Blogarama,BlogCatalog,eTalkingHead",1,"array([20.21771732,  5.43896656])"
1190,nicedoggie.net,eTalkingHead,1,"array([18.85993776, -2.73058719])"
1191,nickiegoomba.blogspot.com,BlogCatalog,1,"array([21.12343434, -1.39509165])"
1192,nicoladellarciprete.blogs.com,BlogCatalog,1,"array([12.21807223, -3.89117276])"
1193,noguru.tblog.com,eTalkingHead,1,"array([22.45932489,  0.5433314 ])"
1194,nomayo.mu.nu,LabeledManually,1,"array([17.85186056, -2.23821353])"
1195,nonboxthinking.blogspot.com,Blogarama,1,"array([23.8636887 ,  2.46725366])"
1196,nykola.com,eTalkingHead,1,"array([16.48982475, -0.47444427])"
1197,o4tom.blogspot.com,BlogCatalog,1,"array([25.23937665, -3.70689441])"
1198,officesmileman.com,BlogCatalog,1,"array([24.0294703 , -2.16593261])"
1199,ofthemind.blogspot.com,Blogarama,1,"array([17.81275204, -4.05690435])"
1200,ogresview.blogspot.com,"Blogarama,BlogCatalog",1,"array([20.81887183,  1.33089777])"
1201,okieonthelam.com,Blogarama,1,"array([17.88579101, -3.45847406])"
1202,oldfashionedwhippersnapper.blogspot.com,Blogarama,1,"array([24.55276409, -6.14759566])"
1203,onthewire.blogspot.com,Blogarama,1,"array([26.63421338, -3.67967963])"
1204,opiniontimes.blogspot.com,Blogarama,1,"array([17.14246596,  0.73258991])"
1205,opiniontimes.com,Blogarama,1,"array([17.27157828,  4.84485358])"
1206,oppb.com,CampaignLine,1,"array([20.41246656,  1.00141774])"
1207,orthogonian.blogspot.com,"Blogarama,eTalkingHead",1,"array([16.12157395,  4.74246453])"
1208,outsidethebeltway.com,"BlogPulse,eTalkingHead,CampaignLine",1,"array([19.30633849, -4.27925736])"
1209,pajamaeditors.blogspot.com,LabeledManually,1,"array([20.0140853 ,  0.92121595])"
1210,pajamahadin.com,Blogarama,1,"array([16.98116035, -2.11190055])"
1211,pajamajournalist.blogspot.com,Blogarama,1,"array([21.79467909, -6.04155708])"
1212,palominas.blogspot.com,Blogarama,1,"array([16.4712517,  3.1126682])"
1213,papadoc.net/pinkflamingobar.html,eTalkingHead,1,"array([20.49874887, -2.45711864])"
1214,pardonmyenglish.com,eTalkingHead,1,"array([20.33650437, -1.61639852])"
1215,patrickmcclarty.blogspot.com,Blogarama,1,"array([22.24190838, -6.42530127])"
1216,patrickruffini.com,BlogCatalog,1,"array([18.21976113, -3.04938138])"
1217,patriot-paradox.com,"Blogarama,eTalkingHead",1,"array([21.71785024, -0.88846052])"
1218,patriotblog.com,"Blogarama,eTalkingHead",1,"array([21.545675  ,  1.84400022])"
1219,patriotism101.blogspot.com,BlogCatalog,1,"array([21.22811868,  0.31336742])"
1220,patriotsforbush.com,"Blogarama,eTalkingHead",1,"array([20.58043047, -1.1245138 ])"
1221,patterico.com,LabeledManually,1,"array([20.04712305, -3.82514927])"
1222,pejmanesque.com,BlogPulse,1,"array([18.68804996, -4.66976995])"
1223,pennsylvanianinexile.blogspot.com,Blogarama,1,"array([22.18730305,  2.14345616])"
1224,perryvsworld.blogspot.com,CampaignLine,1,"array([11.82256021, -7.62630004])"
1225,philomathean.blogs.com,Blogarama,1,"array([17.56346981, -0.92152933])"
1226,piano-tuning.net/blog,"Blogarama,eTalkingHead",1,"array([20.7421112 , -0.21427733])"
1227,planetsuz.blogspot.com,BlogCatalog,1,"array([-25.71919378,  14.45188326])"
1228,poeticvalues.blogspot.com,LeftyDirectory,1,"array([ 17.27215103, -13.36817622])"
1229,polialaska.blogspot.com,Blogarama,1,"array([ 67.23016851, -14.85585871])"
1230,poliblogger.com,BlogPulse,1,"array([18.71055676, -3.28319431])"
1231,polipundit.com,LabeledManually,1,"array([20.18191178, -3.27804066])"
1232,politicalanimals.blogspot.com,LeftyDirectory,1,"array([ 10.47202633, -14.08279395])"
1233,politicaldogs.org,eTalkingHead,1,"array([14.67297783,  1.69790936])"
1234,politicalhyperbole.blogspot.com,Blogarama,1,"array([ 15.20174471, -55.38599545])"
1235,politicalmusings.net,BlogPulse,1,"array([20.29419614, -4.01666187])"
1236,politicalpie.modblog.com,Blogarama,1,"array([23.60161003, -4.65923288])"
1237,politicaltracker.com,Blogarama,1,"array([22.37671955, -4.10560515])"
1238,politicaltracker.com/blog/weblog.php,eTalkingHead,1,"array([22.6814878 , -4.36991472])"
1239,politicalvicesquad.blogspot.com,LabeledManually,1,"array([15.32671471, -0.75349427])"
1240,poorandwhite.blogspot.com,"Blogarama,BlogCatalog",1,"array([19.75115585, 51.25844929])"
1241,poorjustin.blogspot.com,eTalkingHead,1,"array([25.05987091,  2.55873002])"
1242,poptext.blogspot.com,BlogCatalog,1,"array([-28.89761622, -17.74488011])"
1243,poweragerambleson.blogspot.com,Blogarama,1,"array([19.05732117,  0.11805956])"
1244,powerlineblog.com,BlogPulse,1,"array([19.59511711, -3.6038209 ])"
1245,powerpundit.com,"Blogarama,LabeledManually",1,"array([18.96316574, -3.84309492])"
1246,powervacuum.org,Blogarama,1,"array([28.66161471, -1.88023028])"
1247,prayforbush.blogspot.com,Blogarama,1,"array([-25.56647304,  23.37649856])"
1248,presidentreagan.info/discussion,Blogarama,1,"array([15.92731571,  0.55430338])"
1249,professorbainbridge.com,"BlogPulse,eTalkingHead",1,"array([19.19334237, -4.53278243])"
1250,prolifeblogs.com,LabeledManually,1,"array([19.63574477, -0.3751932 ])"
1251,propagandamachine.blogspot.com,eTalkingHead,1,"array([16.23703218, -0.90900535])"
1252,prosandcons.us,eTalkingHead,1,"array([20.71498975, -5.75521052])"
1253,punditguy.com,Blogarama,1,"array([18.38129897, -1.36179027])"
1254,punditz.journalspace.com,BlogCatalog,1,"array([16.23513422,  0.04878492])"
1255,qoae.net,LabeledManually,1,"array([16.67803874, -2.98568675])"
1256,quante.blogspot.com,Blogarama,1,"array([22.08088879, -4.95571808])"
1257,quibbles-n-bits.com,Blogarama,1,"array([15.70392209, -2.67527195])"
1258,quimundus.modblog.com,BlogCatalog,1,"array([ 6.8679218 , 10.06870509])"
1259,quimundus.squarespace.com,"Blogarama,eTalkingHead",1,"array([9.51932074, 7.00755817])"
1260,r21online.com,Blogarama,1,"array([13.66205303, -3.00859765])"
1261,r2korn.blogdrive.com,Blogarama,1,"array([23.97791153,  3.11410124])"
1262,rabner.blogspot.com,BlogCatalog,1,"array([14.85116296, -0.9842241 ])"
1263,radioequalizer.blogspot.com,Blogarama,1,"array([17.92999644,  0.64127193])"
1264,raincrossblog.com,Blogarama,1,"array([22.33910627,  7.48861576])"
1265,randomjottings.net,eTalkingHead,1,"array([15.81378474, -3.8634685 ])"
1266,rant.st,CampaignLine,1,"array([27.88664088, -1.3590125 ])"
1267,ratherbiased.com/news,LabeledManually,1,"array([19.10117193,  0.60749054])"
1268,rathergate.com,LabeledManually,1,"array([18.7961432 , -1.99637823])"
1269,realclearpolitics.com,CampaignLine,1,"array([19.77269875, -4.04261683])"
