# source, target, weight
1119,1401,15
1119,2000,12
1119,242,12
1119,1080,11
1119,1485,11
1119,1662,11
1119,1276,11
1119,384,9
1119,10,9
1119,977,9
1119,1381,9
1119,116,9
1119,665,9
1119,176,8
1119,108,8
1119,1010,7
1119,1918,6
1119,667,6
1119,1409,6
1119,63,5
1119,1522,4
1119,1368,4
1119,449,4
1119,332,4
1119,1875,3
1119,1190,3
1119,1949,3
1119,1648,3
1119,1286,3
1119,315,3
1119,2011,3
1119,627,2
1119,410,2
1119,422,2
1119,382,2
1119,103,1
1119,1973,1
1123,1376,1
1123,868,1
1123,629,1
1123,154,1
1123,1628,1
1128,1935,1
1128,998,1
1128,604,1
1128,902,1
1128,954,1
1128,840,1
1128,1257,1
1128,510,1
1128,1290,1
1128,1452,1
1128,217,1
1128,1439,1
1128,216,1
1128,1853,1
1128,1431,1
1128,963,1
1128,456,1
1128,24,1
1128,1781,1
1128,338,1
1128,1521,1
1128,826,1
1131,1668,1
1133,92,2
1133,1750,2
1133,34,2
1133,349,2
1133,322,2
1133,1705,1
1134,1962,30
1134,998,30
1134,1257,30
1134,154,30
1134,1439,30
1134,1585,30
1134,456,30
1134,1668,30
1134,826,30
1134,573,30
1134,2005,21
1134,418,21
1134,411,18
1134,868,18
1134,557,18
1134,1213,18
1134,964,18
1134,555,18
1134,915,18
1134,1961,18
1134,1322,18
1134,1844,18
1134,866,18
1134,1832,18
1134,1750,12
1134,1791,12
1134,795,12
1134,1618,12
1134,689,12
1134,903,12
1134,277,12
1134,11,12
1134,2000,12
1134,1986,12
1134,510,12
1134,478,12
1134,242,12
1134,119,12
1134,979,12
1134,1628,12
1134,1277,9
1134,23,9
1134,384,9
1134,1815,9
1134,10,9
1134,452,9
1134,1018,9
1134,889,9
1134,712,9
1134,1669,9
1134,665,9
1134,1276,9
1136,1974,1
1136,782,1
1136,508,1
1136,1597,1
1136,515,1
1136,1964,1
1136,1041,1
1136,1749,1
1136,890,1
1136,363,1
1136,1992,1
1143,1197,164
1143,1997,58
1143,584,53
1143,33,51
1143,998,51
1143,1579,49
1143,1379,47
1143,1439,44
1143,851,30
1143,1893,29
1143,402,26
1143,1973,24
1143,722,22
1143,1257,21
1143,1857,21
1143,1193,21
1143,627,20
1143,552,20
1143,1368,19
1143,510,12
1143,604,11
1143,1873,11
1143,1500,10
1143,1994,10
1143,655,10
1143,1238,10
1143,938,8
1143,1290,8
1143,1843,7
1143,626,6
1143,1651,5
1143,1178,5
1143,55,5
1143,24,5
1143,410,3
1143,1277,2
1143,343,1
1143,271,1
1143,20,1
1143,1898,1
1143,216,1
1143,338,1
1148,1286,7
1148,712,7
1148,1392,3
1150,840,87
1150,216,50
1150,1997,30
1150,1941,29
1150,1521,24
1150,942,21
1150,998,19
1150,1257,6
1150,1873,4
1150,1893,4
1150,24,3
1150,816,1
1150,1424,1
1154,90,3
1154,782,3
1154,387,3
1154,43,3
1154,890,3
1154,1992,3
1154,1974,2
1154,190,2
1154,508,2
1154,515,2
1154,347,2
1154,1404,2
1154,1041,2
1154,733,2
1154,452,2
1154,1802,2
1154,487,2
1154,1102,1
1154,1666,1
1154,1597,1
1154,1914,1
1154,1964,1
1154,957,1
1154,1749,1
1154,1527,1
1154,2024,1
1154,363,1
1154,1136,1
1154,1689,1
1154,1444,1
1154,1029,1
1157,409,22
1157,452,22
1158,1376,185
1158,245,56
1158,1980,51
1158,1443,10
1158,546,7
1158,571,6
1158,448,5
1158,1392,5
1158,1693,4
1158,1305,4
1158,1286,3
1158,1123,2
1158,894,2
1158,221,1
1158,429,1
1158,2022,1
1158,923,1
1158,848,1
1158,65,1
1158,1276,1
1178,1838,26
1178,1873,22
1178,1791,15
1178,411,12
1178,418,12
1178,851,12
1178,464,12
1178,1586,12
1178,816,11
1178,793,11
1178,1986,10
1178,23,8
1178,202,8
1178,328,8
1178,1585,8
1178,305,8
1178,1767,8
1178,409,6
1178,1651,5
1178,152,3
1178,998,2
1178,452,2
1178,1769,2
1178,682,2
1178,1822,1
1178,1213,1
1178,1257,1
1178,584,1
1178,823,1
1185,1549,2
1186,465,5
1186,247,2
1186,1905,2
1186,1388,2
1186,75,1
1186,729,1
1186,1668,1
1188,1668,12
1190,510,9
1190,1439,6
1190,1875,3
1190,2005,3
1190,1072,3
1190,1099,3
1190,1585,1
1190,1838,1
1192,1873,1
1193,998,3
1193,1257,2
1193,33,1
1193,1935,1
1193,604,1
1193,902,1
1193,954,1
1193,840,1
1193,938,1
1193,510,1
1193,1290,1
1193,1873,1
1193,1452,1
1193,1500,1
1193,217,1
1193,1439,1
1193,216,1
1193,1128,1
1193,655,1
1193,91,1
1193,1853,1
1193,649,1
1193,1431,1
1193,963,1
1193,456,1
1193,24,1
1193,1781,1
1193,338,1
1193,1521,1
1193,1143,1
1193,826,1
1193,279,1
1193,1379,1
1193,1579,1
1194,1158,69
1194,1376,69
1194,1980,60
1194,1305,40
1194,1443,25
1194,429,9
1194,79,6
1194,690,1
1194,712,1
1197,1997,6
1197,1994,5
1197,851,5
1197,1143,5
1197,1579,4
1197,998,3
1197,722,3
1197,33,2
1197,604,2
1197,938,2
1197,271,1
1197,1898,1
1197,1843,1
1197,1379,1
1202,1257,1
1211,145,1
1211,1035,1
1213,411,21
1213,557,21
1213,555,21
1213,154,21
1213,1844,21
1213,456,21
1213,1668,21
1213,1962,18
1213,868,18
1213,964,18
1213,1439,18
1213,1961,18
1213,1322,18
1213,826,18
1213,1832,18
1213,573,18
1213,795,12
1213,418,12
1213,23,9
1213,1815,9
1213,10,9
1213,889,9
1213,712,9
1213,1669,9
1213,1276,9
1213,1767,8
1213,1875,3
1213,2005,3
1213,1010,3
1213,689,3
1213,1072,3
1213,1190,3
1213,1429,3
1213,63,3
1213,1662,3
1213,265,3
1213,164,3
1213,866,2
1213,1873,1
1217,1439,1
1223,1668,1
1226,1791,2
1226,795,2
1226,627,2
1226,1072,2
1226,1673,2
1226,557,2
1226,510,2
1226,478,2
1226,555,2
1226,1429,2
1226,154,2
1226,452,2
1226,1018,2
1226,1585,2
1226,1240,2
1226,1401,2
1226,1276,2
1226,1668,2
1226,1855,2
1226,382,2
1226,982,2
1227,1668,3
1230,828,1
1231,729,1
1233,1951,4
1233,1090,3
1238,1935,1
1238,1083,1
1238,1962,1
1238,998,1
1238,604,1
1238,902,1
1238,954,1
1238,840,1
1238,938,1
1238,1257,1
1238,510,1
1238,1290,1
1238,1452,1
1238,1500,1
1238,217,1
1238,1439,1
1238,216,1
1238,1577,1
1238,1128,1
1238,91,1
1238,1853,1
1238,1997,1
1238,649,1
1238,1431,1
1238,963,1
1238,456,1
1238,24,1
1238,1781,1
1238,338,1
1238,1521,1
1238,1586,1
1238,1268,1
1238,826,1
1238,279,1
1238,1193,1
1238,960,1
1238,1379,1
1240,1439,56
1240,826,49
1240,1838,44
1240,478,40
1240,510,36
1240,23,35
1240,1975,34
1240,1962,29
1240,998,29
1240,1585,29
1240,456,29
1240,1669,27
1240,1668,27
1240,1178,26
1240,1257,26
1240,573,26
1240,154,25
1240,903,23
1240,277,23
1240,1844,23
1240,1986,22
1240,1322,22
1240,2005,21
1240,689,20
1240,555,20
1240,1429,20
1240,418,20
1240,464,20
1240,557,19
1240,1277,18
1240,1791,17
1240,1877,17
1240,1401,17
1240,265,15
1240,1750,12
1240,1190,12
1240,11,12
1240,1213,12
1240,712,12
1240,1832,12
1240,411,11
1240,1509,11
1240,119,11
1240,452,11
1240,866,11
1240,1717,9
1240,868,9
1240,1134,9
1240,384,9
1240,1815,9
1240,2000,9
1240,964,9
1240,915,9
1240,1961,9
1240,979,9
1240,1628,9
1240,665,9
1240,118,9
1240,795,8
1240,1072,8
1240,63,8
1240,1575,8
1240,1010,7
1240,1080,6
1240,1766,6
1240,1918,6
1240,584,6
1240,164,6
1240,1673,5
1240,1079,4
1240,332,4
1240,1875,3
1240,103,3
1240,89,3
1240,1286,3
1240,315,3
1240,1485,3
1240,1662,3
1240,449,3
1240,1099,3
1240,627,2
1240,462,2
1240,863,2
1240,410,2
1240,422,2
1240,1119,2
1240,1276,2
1240,382,2
1243,1838,3
1252,1962,1
1252,1753,1
1254,1873,1
1257,998,405
1257,1962,316
1257,1997,148
1257,1791,140
1257,418,116
1257,1668,111
1257,411,110
1257,1439,101
1257,478,91
1257,456,89
1257,1767,81
1257,510,77
1257,557,68
1257,1898,64
1257,538,63
1257,826,63
1257,573,62
1257,1051,61
1257,689,61
1257,1429,60
1257,1873,56
1257,1838,53
1257,1669,52
1257,1832,51
1257,1322,49
1257,1750,47
1257,979,47
1257,154,45
1257,555,43
1257,1240,43
1257,410,40
1257,1628,36
1257,23,35
1257,889,35
1257,265,35
1257,816,31
1257,24,31
1257,2005,30
1257,1586,30
1257,795,29
1257,851,29
1257,1975,29
1257,1213,28
1257,1618,27
1257,277,27
1257,1961,27
1257,119,27
1257,1521,27
1257,1742,26
1257,1433,26
1257,1178,26
1257,1500,26
1257,328,26
1257,216,26
1257,305,26
1257,1466,26
1257,1072,24
1257,202,24
1257,1079,24
1257,1673,23
1257,964,22
1257,1425,21
1257,1844,21
1257,1401,19
1257,868,18
1257,1368,18
1257,1973,14
1257,1276,13
1257,903,12
1257,2000,12
1257,242,12
1257,1409,12
1257,118,12
1257,1705,11
1257,667,11
1257,1717,9
1257,1190,9
1257,1815,9
1257,10,9
1257,712,9
1257,361,9
1257,1806,8
1257,365,7
1257,89,6
1257,449,6
1257,1918,6
1257,104,6
1257,349,5
1257,828,5
1257,1986,5
1257,63,5
1257,578,5
1257,1010,4
1257,627,4
1257,1546,4
1257,1753,4
1257,382,4
1257,332,4
1257,150,3
1257,103,3
1257,1949,3
1257,1648,3
1257,731,3
1257,1662,3
1257,1585,3
1257,1099,3
1257,2011,3
1257,164,3
1257,917,2
1257,462,2
1257,384,2
1257,1522,2
1257,1226,2
1257,863,2
1257,452,2
1257,1018,2
1257,724,2
1257,422,2
1257,1119,2
1257,898,2
1257,866,2
1257,1855,2
1257,982,2
1257,1252,1
1257,1562,1
1257,1302,1
1257,1807,1
1257,54,1
1257,1935,1
1257,604,1
1257,902,1
1257,1643,1
1257,840,1
1257,1739,1
1257,1290,1
1257,1452,1
1257,217,1
1257,1095,1
1257,534,1
1257,1853,1
1257,1279,1
1257,46,1
1257,1431,1
1257,1109,1
1257,823,1
1257,338,1
1257,1579,1
1268,535,39
1268,998,18
1268,1873,14
1268,1500,4
1268,1997,4
1268,1672,3
1268,1439,2
1268,1935,1
1268,1083,1
1268,1962,1
1268,604,1
1268,902,1
1268,954,1
1268,840,1
1268,938,1
1268,1257,1
1268,510,1
1268,1290,1
1268,1452,1
1268,217,1
1268,216,1
1268,1128,1
1268,91,1
1268,1853,1
1268,649,1
1268,1431,1
1268,963,1
1268,456,1
1268,851,1
1268,24,1
1268,1781,1
1268,338,1
1268,1521,1
1268,1586,1
1268,826,1
1268,279,1
1268,1193,1
1268,960,1
1268,1379,1
1275,1997,1
1275,851,1
1276,868,20
1276,712,20
1276,1286,16
1276,629,16
1276,277,15
1276,690,13
1276,573,11
1276,452,10
1276,2026,9
1276,10,9
1276,1439,9
1276,1844,9
1276,889,9
1276,826,9
1276,1832,9
1276,422,8
1276,1618,7
1276,729,7
1276,154,7
1276,1918,7
1276,55,6
1276,1628,5
1276,1673,4
1276,1986,4
1276,478,4
1276,1668,4
1276,260,3
1276,442,3
1276,982,3
1276,1123,2
1276,1072,2
1276,1522,2
1276,510,2
1276,328,2
1276,104,2
1276,410,2
1276,418,2
1276,1240,2
1276,666,2
1276,1401,2
1276,1767,2
1276,1747,2
1276,382,2
1276,332,2
1276,1194,1
1276,1977,1
1276,1158,1
1276,358,1
1276,475,1
1276,1535,1
1277,1257,56
1277,1873,40
1277,1962,39
1277,1143,30
1277,998,25
1277,1585,21
1277,456,19
1277,555,18
1277,557,17
1277,1439,17
1277,154,16
1277,410,16
1277,1668,16
1277,826,16
1277,1669,15
1277,573,15
1277,411,13
1277,1322,13
1277,1213,12
1277,510,12
1277,1844,12
1277,23,11
1277,1997,11
1277,866,11
1277,1973,10
1277,689,9
1277,868,9
1277,384,9
1277,1815,9
1277,20,9
1277,1898,9
1277,964,9
1277,1429,9
1277,915,9
1277,1961,9
1277,452,9
1277,418,9
1277,665,9
1277,1832,9
1277,1010,8
1277,464,7
1277,2005,6
1277,1791,6
1277,795,6
1277,1072,6
1277,63,6
1277,1918,6
1277,584,6
1277,1750,5
1277,478,4
1277,1079,4
1277,1662,4
1277,256,4
1277,1268,4
1277,1893,4
1277,332,4
1277,1875,3
1277,828,3
1277,103,3
1277,1190,3
1277,1197,3
1277,1080,3
1277,1286,3
1277,315,3
1277,1500,3
1277,1485,3
1277,449,3
1277,265,3
1277,851,3
1277,164,3
1277,462,2
1277,1986,2
1277,202,2
1277,863,2
1277,1119,2
1277,344,2
1277,1838,2
1277,1935,1
1277,1083,1
1277,816,1
1277,604,1
1277,535,1
1277,902,1
1277,954,1
1277,107,1
1277,840,1
1277,1941,1
1277,195,1
1277,938,1
1277,2010,1
1277,1290,1
1277,1854,1
1277,1452,1
1277,217,1
1277,520,1
1277,216,1
1277,1577,1
1277,1128,1
1277,722,1
1277,1994,1
1277,91,1
1277,1238,1
1277,1853,1
1277,173,1
1277,649,1
1277,1431,1
1277,963,1
1277,24,1
1277,1781,1
1277,338,1
1277,1767,1
1277,1521,1
1277,1586,1
1277,1596,1
1277,1607,1
1277,279,1
1277,1193,1
1277,960,1
1277,1379,1
1279,1753,1
1286,712,28
1286,277,12
1286,868,9
1286,629,8
1286,894,8
1286,1618,5
1286,154,5
1286,1875,4
1286,1668,4
1286,1610,3
1286,2005,3
1286,1376,3
1286,1010,3
1286,689,3
1286,1072,3
1286,1190,3
1286,557,3
1286,1213,3
1286,315,3
1286,555,3
1286,1429,3
1286,63,3
1286,1662,3
1286,1844,3
1286,265,3
1286,418,3
1286,456,3
1286,164,3
1286,982,3
1286,1600,2
1286,1549,2
1287,1951,1
1287,245,1
1290,1935,1
1290,604,1
1290,902,1
1290,840,1
1290,510,1
1290,1452,1
1290,217,1
1290,1439,1
1290,1853,1
1290,1431,1
1290,851,1
1290,338,1
1290,826,1
1294,1935,1
1294,343,1
1294,1083,1
1294,167,1
1294,1277,1
1294,1962,1
1294,998,1
1294,604,1
1294,902,1
1294,736,1
1294,954,1
1294,107,1
1294,840,1
1294,1941,1
1294,195,1
1294,938,1
1294,1257,1
1294,510,1
1294,1290,1
1294,1452,1
1294,1500,1
1294,217,1
1294,1439,1
1294,520,1
1294,216,1
1294,1577,1
1294,1128,1
1294,722,1
1294,1994,1
1294,402,1
1294,410,1
1294,716,1
1294,91,1
1294,1238,1
1294,1853,1
1294,1997,1
1294,649,1
1294,1431,1
1294,963,1
1294,456,1
1294,851,1
1294,24,1
1294,1781,1
1294,338,1
1294,1521,1
1294,1586,1
1294,1268,1
1294,1596,1
1294,826,1
1294,1893,1
1294,1607,1
1294,279,1
1294,1193,1
1294,960,1
1294,1379,1
1294,1466,1
1294,73,1
1294,1579,1
1302,689,3
1302,1962,2
1302,1257,2
1302,1873,2
1302,998,1
1304,1276,1
1305,1158,136
1305,1376,112
1305,245,56
1305,1980,41
1305,1593,28
1305,385,8
1305,1905,8
1305,546,4
1305,1693,4
1305,881,2
1305,1123,1
1305,448,1
1305,2022,1
1305,1812,1
1308,1973,18
1308,510,13
1308,998,7
1308,1257,4
1308,1873,4
1308,1997,3
1308,1521,2
1308,1277,1
1322,1962,119
1322,1439,98
1322,1585,98
1322,1791,94
1322,456,89
1322,1257,88
1322,418,82
1322,998,78
1322,411,75
1322,1986,75
1322,510,72
1322,1832,68
1322,573,68
1322,478,66
1322,154,59
1322,689,57
1322,1429,57
1322,119,56
1322,557,53
1322,1668,52
1322,1838,51
1322,826,50
1322,1240,44
1322,1873,42
1322,452,42
1322,1018,41
1322,979,38
1322,265,38
1322,584,38
1322,1051,37
1322,555,36
1322,1628,36
1322,23,35
1322,889,35
1322,1669,35
1322,1750,32
1322,2005,31
1322,903,30
1322,11,30
1322,464,29
1322,1975,29
1322,1767,28
1322,1618,27
1322,277,27
1322,1766,27
1322,1844,27
1322,1877,27
1322,816,26
1322,1742,26
1322,1433,26
1322,1178,26
1322,1500,26
1322,328,26
1322,216,26
1322,305,26
1322,46,26
1322,851,26
1322,24,26
1322,1521,26
1322,1586,26
1322,1893,26
1322,1466,26
1322,1079,25
1322,1829,22
1322,538,22
1322,1072,22
1322,1673,19
1322,1425,19
1322,868,18
1322,164,18
1322,1401,17
1322,795,13
1322,1190,12
1322,1134,12
1322,2000,12
1322,242,12
1322,150,10
1322,1815,9
1322,10,9
1322,712,9
1322,1276,9
1322,1010,7
1322,89,6
1322,1662,6
1322,104,6
1322,667,6
1322,1213,5
1322,1918,4
1322,332,4
1322,1875,3
1322,349,3
1322,1277,3
1322,1080,3
1322,1286,3
1322,964,3
1322,315,3
1322,1485,3
1322,63,3
1322,1961,3
1322,1243,3
1322,703,3
1322,1099,3
1322,384,2
1322,1522,2
1322,202,2
1322,898,2
1322,866,2
1322,1898,1
1322,449,1
1322,1575,1
1322,1546,1
1325,1372,1
1325,732,1
1325,53,1
1325,1985,1
1325,668,1
1325,2003,1
1325,561,1
1328,1668,1
1330,1935,1
1330,343,1
1330,1083,1
1330,167,1
1330,1277,1
1330,1962,1
1330,998,1
1330,604,1
1330,872,1
1330,598,1
1330,271,1
1330,902,1
1330,736,1
1330,954,1
1330,107,1
1330,840,1
1330,1941,1
1330,195,1
1330,1408,1
1330,938,1
1330,1257,1
1330,510,1
1330,44,1
1330,1290,1
1330,1294,1
1330,1873,1
1330,1452,1
1330,1500,1
1330,217,1
1330,1439,1
1330,520,1
1330,216,1
1330,1577,1
1330,1128,1
1330,722,1
1330,1994,1
1330,402,1
1330,1844,1
1330,410,1
1330,716,1
1330,91,1
1330,1238,1
1330,1853,1
1330,584,1
1330,1997,1
1330,649,1
1330,1431,1
1330,963,1
1330,456,1
1330,851,1
1330,24,1
1330,1781,1
1330,338,1
1330,1521,1
1330,1586,1
1330,1063,1
1330,1268,1
1330,1596,1
1330,826,1
1330,1893,1
1330,1607,1
1330,279,1
1330,1193,1
1330,960,1
1330,1379,1
1330,1466,1
1330,73,1
1330,1579,1
1331,1668,1
1348,729,1
1357,797,17
1360,1873,1
1362,452,2
1365,1618,2
1365,277,2
1365,1522,2
1365,629,2
1365,154,2
1365,712,2
1365,1628,2
1365,1276,2
1368,998,49
1368,1257,46
1368,1962,43
1368,1791,42
1368,1986,42
1368,1873,42
1368,1585,42
1368,510,41
1368,478,40
1368,456,40
1368,1668,40
1368,903,38
1368,154,38
1368,1322,38
1368,826,38
1368,573,38
1368,1750,36
1368,11,36
1368,1439,36
1368,1877,36
1368,1628,36
1368,1766,33
1368,119,31
1368,1429,30
1368,1240,30
1368,164,29
1368,2005,27
1368,1618,27
1368,277,27
1368,1119,27
1368,689,25
1368,418,25
1368,979,23
1368,557,21
1368,2000,21
1368,584,21
1368,555,19
1368,1018,19
1368,1401,17
1368,1838,17
1368,1669,13
1368,1134,12
1368,242,12
1368,1509,11
1368,265,11
1368,464,11
1368,1717,9
1368,1190,9
1368,1997,9
1368,118,9
1368,452,6
1368,795,4
1368,627,4
1368,411,4
1368,1673,4
1368,1276,4
1368,1832,4
1368,382,4
1368,1080,3
1368,63,3
1368,1844,3
1368,1099,3
1368,816,2
1368,23,2
1368,409,2
1368,1072,2
1368,1742,2
1368,271,2
1368,1433,2
1368,1226,2
1368,1178,2
1368,202,2
1368,1500,2
1368,328,2
1368,216,2
1368,410,2
1368,889,2
1368,422,2
1368,305,2
1368,640,2
1368,46,2
1368,667,2
1368,851,2
1368,24,2
1368,1521,2
1368,1586,2
1368,793,2
1368,1893,2
1368,1855,2
1368,1466,2
1368,1975,2
1368,982,2
1368,1277,1
1368,2010,1
1368,1662,1
1368,1973,1
1372,732,1
1372,1985,1
1372,2003,1
1376,1158,136
1376,245,60
1376,1980,51
1376,1593,28
1376,1305,28
1376,1951,15
1376,1443,10
1376,1772,7
1376,448,5
1376,1700,4
1376,546,4
1376,1693,4
1376,881,2
1376,1123,1
1376,2022,1
1379,1935,1
1379,998,1
1379,604,1
1379,902,1
1379,954,1
1379,840,1
1379,938,1
1379,1257,1
1379,510,1
1379,1290,1
1379,1452,1
1379,1500,1
1379,217,1
1379,1439,1
1379,216,1
1379,1128,1
1379,91,1
1379,1853,1
1379,649,1
1379,1431,1
1379,963,1
1379,456,1
1379,24,1
1379,1781,1
1379,338,1
1379,1521,1
1379,1586,1
1379,826,1
1379,279,1
1379,1193,1
1381,2005,9
1381,1962,9
1381,998,9
1381,411,9
1381,868,9
1381,1134,9
1381,10,9
1381,557,9
1381,1986,9
1381,1213,9
1381,1257,9
1381,964,9
1381,555,9
1381,154,9
1381,915,9
1381,1439,9
1381,1961,9
1381,1322,9
1381,1018,9
1381,1844,9
1381,889,9
1381,1585,9
1381,712,9
1381,418,9
1381,456,9
1381,1276,9
1381,1668,9
1381,866,9
1381,826,9
1381,1832,9
1381,573,9
1381,795,6
1382,349,1
1382,1986,1
1382,1257,1
1382,1767,1
1386,1750,2
1386,1257,1
1386,1585,1
1386,1575,1
1388,465,1
1392,712,9
1392,1286,6
1392,1549,3
1398,682,2
1398,851,2
1398,1873,1
1401,478,17
1401,2005,15
1401,277,15
1401,1439,15
1401,826,15
1401,1838,15
1401,1072,2
1401,1673,2
1401,89,2
1401,384,2
1401,1522,2
1401,1213,2
1401,866,2
1401,1791,1
1401,1986,1
1401,418,1
1401,851,1
1401,1767,1
1404,347,2
1404,387,2
1404,43,2
1404,890,2
1404,1802,2
1404,487,2
1404,1974,1
1404,90,1
1404,190,1
1404,1102,1
1404,782,1
1404,508,1
1404,1666,1
1404,515,1
1404,957,1
1404,1041,1
1404,1527,1
1404,733,1
1404,2024,1
1404,1444,1
1406,1628,1
1408,1935,1
1408,343,1
1408,1083,1
1408,167,1
1408,1277,1
1408,1962,1
1408,998,1
1408,604,1
1408,902,1
1408,736,1
1408,954,1
1408,107,1
1408,840,1
1408,1941,1
1408,195,1
1408,938,1
1408,1257,1
1408,510,1
1408,44,1
1408,1290,1
1408,1294,1
1408,1452,1
1408,1500,1
1408,217,1
1408,1439,1
1408,520,1
1408,216,1
1408,1577,1
1408,1128,1
1408,722,1
1408,1994,1
1408,402,1
1408,1844,1
1408,410,1
1408,716,1
1408,91,1
1408,1238,1
1408,1853,1
1408,584,1
1408,1997,1
1408,649,1
1408,1431,1
1408,963,1
1408,456,1
1408,851,1
1408,24,1
1408,1781,1
1408,338,1
1408,1521,1
1408,1586,1
1408,1063,1
1408,1268,1
1408,1596,1
1408,826,1
1408,1893,1
1408,1607,1
1408,279,1
1408,1193,1
1408,960,1
1408,1379,1
1408,1466,1
1408,73,1
1408,1579,1
1409,1051,12
1409,1791,12
1409,1962,12
1409,411,12
1409,510,12
1409,1322,12
1409,478,9
1409,1832,9
1409,1439,6
1409,104,6
1409,418,6
1409,1767,6
1409,1961,3
1409,1549,1
1409,328,1
1412,1071,1
1418,1875,2
1420,1191,1
1423,1158,11
1423,1305,9
1423,1376,9
1423,245,9
1424,1997,1
1425,1767,21
1425,1072,19
1425,1673,19
1425,478,19
1425,1439,13
1425,1832,13
1425,1954,1
1425,1191,1
1429,1240,55
1429,1439,47
1429,456,44
1429,1838,44
1429,510,39
1429,689,37
1429,557,34
1429,1975,34
1429,1962,31
1429,478,31
1429,418,30
1429,265,29
1429,1669,29
1429,826,29
1429,816,26
1429,23,26
1429,1742,26
1429,411,26
1429,1433,26
1429,1178,26
1429,1500,26
1429,328,26
1429,216,26
1429,979,26
1429,889,26
1429,305,26
1429,24,26
1429,1521,26
1429,1466,26
1429,277,23
1429,2005,21
1429,1401,17
1429,573,17
1429,1844,14
1429,1190,12
1429,1877,10
1429,1575,8
1429,1673,6
1429,555,6
1429,1918,6
1429,1072,5
1429,1986,5
1429,154,5
1429,410,4
1429,1276,4
1429,1730,4
1429,332,4
1429,1875,3
1429,598,3
1429,271,3
1429,89,3
1429,1509,3
1429,712,3
1429,584,3
1429,1099,3
1429,464,3
1429,1832,3
1429,164,3
1429,1791,2
1429,998,2
1429,462,2
1429,1522,2
1429,1257,2
1429,1873,2
1429,863,2
1429,449,2
1429,422,2
1429,1119,2
1429,209,2
1429,382,2
1429,2026,1
1429,1973,1
1429,1668,1
1431,1935,1
1431,217,1
1431,1439,1
1431,338,1
1433,23,26
1433,1178,26
1433,1439,26
1433,216,26
1433,889,26
1433,1240,26
1433,456,26
1433,24,26
1433,1521,26
1433,1838,26
1433,1466,26
1433,1975,26
1433,510,24
1439,1257,71
1439,478,46
1439,1838,43
1439,998,42
1439,1873,40
1439,1178,26
1439,1673,13
1439,410,10
1439,851,8
1439,1277,6
1439,1973,6
1439,1579,6
1439,1750,5
1439,510,5
1439,1669,5
1439,1832,5
1439,1791,3
1439,1500,3
1439,1997,3
1439,1368,2
1439,1843,2
1439,1585,2
1439,1268,2
1439,1564,1
1439,1353,1
1439,1935,1
1439,816,1
1439,103,1
1439,271,1
1439,2010,1
1439,217,1
1439,1575,1
1439,338,1
1439,464,1
1439,1987,1
1439,1624,1
1443,1158,65
1443,1376,65
1443,1980,51
1443,1194,41
1443,1305,41
1443,79,11
1443,429,9
1443,1693,3
1444,782,2
1444,957,2
1444,890,2
1444,1802,2
1444,487,2
1444,1974,1
1444,90,1
1444,190,1
1444,515,1
1444,347,1
1444,1404,1
1444,387,1
1444,1041,1
1444,1154,1
1444,43,1
1444,1068,1
1444,1527,1
1444,2024,1
1444,1992,1
1452,1143,15
1452,626,1
1452,1935,1
1452,902,1
1452,840,1
1452,510,1
1452,217,1
1452,1439,1
1452,1843,1
1452,1853,1
1452,584,1
1452,1431,1
1452,338,1
1452,826,1
1456,1257,2
1456,1853,2
1456,851,2
1466,1521,29
1466,1439,27
1466,456,27
1466,24,27
1466,23,26
1466,1178,26
1466,889,26
1466,1240,26
1466,1838,26
1466,1975,26
1466,510,25
1466,1257,8
1466,998,6
1466,1873,5
1466,1997,5
1466,1500,3
1466,851,3
1466,1586,3
1466,33,2
1466,1935,1
1466,1083,1
1466,1277,1
1466,1962,1
1466,103,1
1466,604,1
1466,902,1
1466,736,1
1466,954,1
1466,107,1
1466,840,1
1466,1941,1
1466,195,1
1466,938,1
1466,1290,1
1466,1452,1
1466,217,1
1466,520,1
1466,216,1
1466,1662,1
1466,1577,1
1466,1128,1
1466,722,1
1466,1994,1
1466,402,1
1466,91,1
1466,1238,1
1466,1853,1
1466,649,1
1466,1431,1
1466,963,1
1466,1781,1
1466,338,1
1466,1268,1
1466,1596,1
1466,826,1
1466,1893,1
1466,1607,1
1466,279,1
1466,1193,1
1466,960,1
1466,1379,1
1472,591,2
1478,818,4
1478,141,4
1478,1779,4
1478,891,4
1478,278,4
1478,1905,4
1478,292,4
1479,1747,5
1479,1851,1
1479,1502,1
1485,689,11
1485,1080,11
1485,555,11
1485,1429,11
1485,1662,11
1485,1844,11
1485,1585,11
1485,418,11
1485,464,11
1485,1668,11
1485,1791,8
1485,1618,8
1485,176,8
1485,277,8
1485,1815,8
1485,478,8
1485,1575,8
1485,1877,8
1485,1628,8
1485,1240,8
1485,108,8
1485,826,8
1485,573,8
1485,1975,8
1485,1750,6
1485,1875,3
1485,2005,3
1485,1010,3
1485,1072,3
1485,1190,3
1485,557,3
1485,1213,3
1485,1286,3
1485,315,3
1485,154,3
1485,63,3
1485,265,3
1485,456,3
1485,164,3
1485,1873,2
1485,1705,1
1485,998,1
1485,717,1
1487,202,1
1491,1791,1
1491,1962,1
1491,1873,1
1491,1684,1
1492,1873,1
1492,1033,1
1494,260,3
1494,277,3
1494,868,3
1494,1522,3
1494,1286,3
1494,712,3
1494,1628,3
